anonym_id;year;gender;time_dep_age_group;main_research_area;institute_type;running_erc_project;rolling_avg_grade;n_articles_per_year;n_preprints_per_year;n_citations_per_year;max_rolling_7;max_articles_7;max_preprints_7;max_citations_7
881fc4c934;2012;f;< 45;SSH;Unknown;False;2.0;1;0;0;2.0;1.0;0.0;0.0
8250de0488;2016;m;55-64;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
0db1879326;2014;m;45-54;SSH;UAS/UTE/Other;False;2.0;1;0;267;2.0;1.0;0.0;267.0
97ee50031d;2016;m;45-54;MINT;Cantonal university;False;2.0;1;0;51;2.0;1.0;0.0;51.0
5b02d35f66;2014;m;45-54;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
ee5e223e2d;2012;m;45-54;LS;Cantonal university;False;2.0;8;0;154;2.0;8.0;0.0;154.0
59f303f628;2016;m;55-64;SSH;UAS/UTE/Other;False;2.0;6;0;3;2.0;6.0;0.0;3.0
36f58b6de0;2013;m;< 45;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
37b648b389;2018;m;< 45;SSH;Cantonal university;False;2.0;2;1;44;2.0;2.0;1.0;44.0
d486e3102b;2014;m;< 45;MINT;Cantonal university;False;2.0;12;11;70;2.0;12.0;11.0;70.0
484c47074e;2017;f;45-54;LS;Unknown;False;2.0;8;0;12;2.0;8.0;0.0;12.0
5537e352af;2014;f;45-54;SSH;UAS/UTE/Other;False;2.0;5;0;30;2.0;5.0;0.0;30.0
45e55723b0;2018;m;55-64;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
81053083eb;2015;m;< 45;MINT;ETH Domain;False;2.0;4;0;16;2.0;4.0;0.0;16.0
190f44124f;2018;f;45-54;LS;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
456f4e23ec;2015;f;45-54;SSH;Unknown;False;2.0;2;0;1;2.0;2.0;0.0;1.0
1b404b3ece;2015;m;45-54;SSH;Cantonal university;False;2.0;3;1;20;2.0;3.0;1.0;20.0
92e9b7f025;2012;m;45-54;SSH;Cantonal university;False;2.0;1;0;0;2.0;1.0;0.0;0.0
f535f3cdeb;2016;m;45-54;LS;UAS/UTE/Other;False;2.0;12;0;2;2.0;12.0;0.0;2.0
799dde0f82;2015;m;45-54;LS;Cantonal university;False;2.0;2;0;0;2.0;2.0;0.0;0.0
ed57bd6485;2012;m;< 45;SSH;ETH Domain;False;2.0;1;0;1;2.0;1.0;0.0;1.0
aebcea239c;2013;f;< 45;LS;Cantonal university;False;2.0;13;0;1;2.0;13.0;0.0;1.0
2d02c4497b;2017;m;55-64;LS;Cantonal university;False;2.0;12;0;19;2.0;12.0;0.0;19.0
86a3627ecb;2018;m;45-54;LS;Unknown;False;2.0;2;0;1;2.0;2.0;0.0;1.0
7207ef589f;2015;m;45-54;LS;Unknown;False;2.0;14;0;15;2.0;14.0;0.0;15.0
958bc90a10;2016;m;45-54;SSH;Unknown;False;2.0;1;0;0;2.0;1.0;0.0;0.0
3445bf5784;2014;m;< 45;SSH;Unknown;False;2.0;4;0;17;2.0;4.0;0.0;17.0
9f0b799684;2018;m;45-54;LS;Cantonal university;False;2.0;7;0;344;2.0;7.0;0.0;344.0
66d0062e21;2017;m;65+;SSH;Cantonal university;False;2.0;2;0;1;2.0;2.0;0.0;1.0
bb8c1a86a4;2013;m;45-54;SSH;Unknown;False;2.0;0;1;0;2.0;0.0;1.0;0.0
d7cbc32d09;2012;m;< 45;LS;Cantonal university;False;2.0;3;0;1;2.0;3.0;0.0;1.0
94a32570a1;2018;m;45-54;LS;Cantonal university;False;2.0;5;0;155;2.0;5.0;0.0;155.0
d67b404725;2012;m;45-54;LS;Cantonal university;False;2.0;4;0;3;2.0;4.0;0.0;3.0
7a00755f47;2012;m;45-54;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
d2d816aee0;2016;m;45-54;MINT;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
a9f50921c2;2013;m;45-54;SSH;Cantonal university;False;2.0;0;0;26;2.0;0.0;0.0;26.0
718296b4d1;2015;m;45-54;LS;UAS/UTE/Other;False;2.0;1;0;0;2.0;1.0;0.0;0.0
0312c4b903;2014;m;65+;SSH;UAS/UTE/Other;False;2.0;0;0;1;2.0;0.0;0.0;1.0
373b8db9ef;2014;m;< 45;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
b99e6b7b09;2015;f;45-54;LS;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
3de176130b;2017;m;< 45;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
d40ce23187;2013;f;< 45;MINT;Unknown;False;2.0;4;0;63;2.0;4.0;0.0;63.0
1df00c5890;2018;m;55-64;SSH;Cantonal university;False;2.0;1;0;1;2.0;1.0;0.0;1.0
0ee470aa76;2017;m;< 45;MINT;ETH Domain;False;2.0;0;0;14;2.0;0.0;0.0;14.0
cafa2df2cb;2017;m;< 45;LS;Cantonal university;False;2.0;12;0;14;2.0;12.0;0.0;14.0
6dc3d0e722;2018;m;45-54;LS;Unknown;False;2.0;51;0;5824;2.0;51.0;0.0;5824.0
3bc74513d0;2018;f;55-64;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
c5a43766eb;2017;f;45-54;SSH;Unknown;False;2.0;2;0;2;2.0;2.0;0.0;2.0
fcc6bd5aa5;2017;m;< 45;LS;Cantonal university;False;2.0;29;0;62;2.0;29.0;0.0;62.0
629f772876;2016;m;45-54;LS;Cantonal university;False;2.0;30;0;27;2.0;30.0;0.0;27.0
7738e9cacf;2016;f;< 45;SSH;UAS/UTE/Other;False;2.0;1;0;0;2.0;1.0;0.0;0.0
a25c17440a;2018;m;45-54;SSH;Unknown;False;2.0;5;0;2;2.0;5.0;0.0;2.0
46292257a3;2015;m;45-54;MINT;Unknown;False;2.0;13;0;8;2.0;13.0;0.0;8.0
a9611be595;2017;m;< 45;MINT;Unknown;False;2.0;5;1;49;2.0;5.0;1.0;49.0
c336f03d52;2015;m;< 45;LS;Cantonal university;False;2.0;11;0;80;2.0;11.0;0.0;80.0
bf6935e070;2017;f;< 45;LS;Cantonal university;False;2.0;8;0;161;2.0;8.0;0.0;161.0
eb35f3de8f;2018;m;55-64;MINT;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
8bbb6c6bb8;2017;m;< 45;LS;Unknown;False;2.0;4;0;33;2.0;4.0;0.0;33.0
97f95eb2c0;2017;f;< 45;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
c5c0b3ac4e;2018;f;45-54;SSH;Cantonal university;False;2.0;0;0;14;2.0;0.0;0.0;14.0
6119c64b56;2016;m;55-64;SSH;UAS/UTE/Other;False;2.0;1;0;13;2.0;1.0;0.0;13.0
3f034360a8;2015;m;65+;SSH;ETH Domain;False;2.0;3;0;29;2.0;3.0;0.0;29.0
e7a37b4cef;2013;f;45-54;LS;Cantonal university;False;2.0;10;0;43;2.0;10.0;0.0;43.0
42417fe17d;2013;m;< 45;MINT;ETH Domain;False;2.0;3;0;4;2.0;3.0;0.0;4.0
1fed5d1ec4;2017;m;< 45;MINT;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
9cfc5dee14;2016;m;45-54;MINT;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
42e0c8f240;2018;f;< 45;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
b298783ce3;2013;m;< 45;MINT;ETH Domain;False;2.0;2;0;8;2.0;2.0;0.0;8.0
46b82f7511;2015;m;65+;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
0b19b4f86a;2013;m;65+;LS;Cantonal university;False;2.0;1;0;98;2.0;1.0;0.0;98.0
4433292112;2013;m;< 45;MINT;Cantonal university;False;2.0;1;0;0;2.0;1.0;0.0;0.0
2ce4f61665;2017;m;45-54;LS;UAS/UTE/Other;False;2.0;8;1;68;2.0;8.0;1.0;68.0
590c7614df;2018;m;< 45;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
54890df6a5;2018;f;< 45;SSH;UAS/UTE/Other;False;2.0;2;0;21;2.0;2.0;0.0;21.0
f2fac6d1dd;2014;m;< 45;SSH;Cantonal university;False;2.0;3;0;1;2.0;3.0;0.0;1.0
491789df97;2017;m;< 45;MINT;ETH Domain;False;2.0;8;0;116;2.0;8.0;0.0;116.0
e967a0d632;2017;m;< 45;SSH;ETH Domain;False;2.0;2;0;4;2.0;2.0;0.0;4.0
c67b108d53;2012;m;55-64;SSH;ETH Domain;False;2.0;0;0;0;2.0;0.0;0.0;0.0
eabb8c3d05;2017;m;45-54;SSH;Unknown;False;2.0;6;3;2;2.0;6.0;3.0;2.0
e2da0b916a;2012;f;< 45;MINT;Cantonal university;False;2.0;1;0;0;2.0;1.0;0.0;0.0
c6fdf1f95a;2015;m;65+;MINT;Cantonal university;False;2.0;0;0;2;2.0;0.0;0.0;2.0
dca543182d;2018;f;< 45;MINT;UAS/UTE/Other;False;2.0;0;0;12;2.0;0.0;0.0;12.0
a9bd0dfacd;2015;m;< 45;MINT;Unknown;False;2.0;3;0;25;2.0;3.0;0.0;25.0
6635e71390;2018;m;< 45;MINT;Cantonal university;False;2.0;1;0;22;2.0;1.0;0.0;22.0
59c2564f11;2014;f;< 45;SSH;Cantonal university;False;2.0;1;0;4;2.0;1.0;0.0;4.0
f283ff6e7f;2013;f;< 45;MINT;Unknown;False;2.0;5;0;1;2.0;5.0;0.0;1.0
93933c6a97;2013;f;45-54;SSH;Unknown;False;2.0;0;0;0;2.0;0.0;0.0;0.0
9e5fa7a116;2014;m;< 45;LS;UAS/UTE/Other;False;2.0;11;0;3;2.0;11.0;0.0;3.0
09c7ae8fb3;2013;m;45-54;LS;Cantonal university;False;2.0;10;0;5;2.0;10.0;0.0;5.0
4474fa4047;2013;m;< 45;SSH;ETH Domain;False;2.0;0;0;0;2.0;0.0;0.0;0.0
e4f42e106a;2018;f;45-54;SSH;Unknown;False;2.0;0;0;3;2.0;0.0;0.0;3.0
8d8fcebeb5;2016;f;55-64;SSH;Unknown;False;2.0;2;0;5;2.0;2.0;0.0;5.0
686b47a0f7;2017;m;45-54;MINT;UAS/UTE/Other;False;2.0;2;0;0;2.0;2.0;0.0;0.0
ee1dbfe2e3;2018;m;45-54;MINT;Unknown;False;2.0;9;2;92;2.0;9.0;2.0;92.0
6877c83603;2018;f;45-54;LS;Cantonal university;False;2.0;5;0;1;2.0;5.0;0.0;1.0
d1a90cfb48;2017;m;45-54;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
400d7a15fc;2017;f;< 45;LS;Cantonal university;False;2.0;3;0;12;2.0;3.0;0.0;12.0
9279e4e1be;2015;f;45-54;SSH;ETH Domain;False;2.0;0;0;0;2.0;0.0;0.0;0.0
81bce577be;2016;f;< 45;SSH;Cantonal university;False;2.0;2;0;1;2.0;2.0;0.0;1.0
4eede3162c;2016;f;45-54;SSH;UAS/UTE/Other;False;2.0;0;0;2;2.0;0.0;0.0;2.0
1ab83cdf14;2014;m;65+;SSH;Unknown;False;2.0;0;0;1;2.0;0.0;0.0;1.0
90e12fcce1;2013;f;45-54;LS;Cantonal university;False;2.0;2;0;66;2.0;2.0;0.0;66.0
2e1fc053e1;2014;m;< 45;LS;UAS/UTE/Other;False;2.0;14;0;11;2.0;14.0;0.0;11.0
454bca682f;2015;m;55-64;SSH;Unknown;False;2.0;0;1;0;2.0;0.0;1.0;0.0
476964b781;2015;m;< 45;MINT;ETH Domain;False;2.0;2;0;33;2.0;2.0;0.0;33.0
4e05ac96d5;2014;m;45-54;MINT;UAS/UTE/Other;False;2.0;9;0;51;2.0;9.0;0.0;51.0
18b32a3eef;2015;m;< 45;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
6cb89c50f5;2018;f;55-64;SSH;Unknown;False;2.0;1;0;0;2.0;1.0;0.0;0.0
72cf09c5af;2017;m;< 45;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
09a807b1e9;2018;m;< 45;LS;Cantonal university;False;2.0;5;1;148;2.0;5.0;1.0;148.0
5c56bd0e3e;2015;f;< 45;LS;Cantonal university;False;2.0;1;0;3;2.0;1.0;0.0;3.0
175f472a39;2012;f;< 45;LS;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
a18dc4806e;2015;m;< 45;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
c64ed1a118;2017;m;< 45;MINT;Cantonal university;False;2.0;0;0;14;2.0;0.0;0.0;14.0
2d917743c3;2018;m;45-54;SSH;UAS/UTE/Other;False;2.0;1;0;23;2.0;1.0;0.0;23.0
bc2773036f;2018;m;55-64;MINT;Cantonal university;False;2.0;9;0;115;2.0;9.0;0.0;115.0
25ffc367a9;2013;f;45-54;SSH;Unknown;False;2.0;0;0;0;2.0;0.0;0.0;0.0
d30376693c;2017;m;45-54;MINT;Cantonal university;False;2.0;1;0;7;2.0;1.0;0.0;7.0
26a2babfae;2016;m;55-64;LS;Unknown;False;2.0;8;0;13;2.0;8.0;0.0;13.0
4038c99920;2018;f;45-54;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
33a10a6adf;2014;m;45-54;LS;Cantonal university;False;2.0;6;0;12;2.0;6.0;0.0;12.0
0c19c1e25b;2015;m;< 45;SSH;Unknown;False;2.0;2;0;2;2.0;2.0;0.0;2.0
d6c69c1fcb;2015;f;< 45;MINT;ETH Domain;False;2.0;3;0;11;2.0;3.0;0.0;11.0
a4b4814d60;2017;f;< 45;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
596f4049dd;2014;f;55-64;SSH;UAS/UTE/Other;False;2.0;1;0;0;2.0;1.0;0.0;0.0
4ef414f58c;2018;m;65+;LS;Cantonal university;False;2.0;4;0;436;2.0;4.0;0.0;436.0
614eaad083;2018;m;< 45;LS;Unknown;False;2.0;11;0;2;2.0;11.0;0.0;2.0
f14b3f2bd3;2015;m;45-54;LS;Cantonal university;False;2.0;12;0;28;2.0;12.0;0.0;28.0
46e954f1ee;2013;m;< 45;SSH;Unknown;False;2.0;0;0;0;2.0;0.0;0.0;0.0
33ee943675;2016;m;55-64;LS;Unknown;False;2.0;4;0;7;2.0;4.0;0.0;7.0
1d382b288c;2014;f;55-64;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
5861c581d7;2014;f;< 45;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
39e380d638;2017;m;< 45;LS;Cantonal university;False;2.0;6;0;10;2.0;6.0;0.0;10.0
ccfd40fcbf;2013;f;< 45;SSH;Cantonal university;False;2.0;1;0;0;2.0;1.0;0.0;0.0
fdfb86b0c1;2014;m;45-54;LS;Unknown;False;2.0;22;0;191;2.0;22.0;0.0;191.0
096d9a2242;2012;m;< 45;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
f027df9b8d;2016;f;< 45;LS;Cantonal university;False;2.0;1;0;1;2.0;1.0;0.0;1.0
2735d68cb8;2018;m;55-64;MINT;Unknown;False;2.0;6;0;47;2.0;6.0;0.0;47.0
e2e96b83d0;2018;f;< 45;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
1ab578e90b;2015;m;65+;LS;Cantonal university;False;2.0;22;0;122;2.0;22.0;0.0;122.0
aa7a23a48c;2018;m;65+;SSH;Unknown;False;2.0;1;0;16;2.0;1.0;0.0;16.0
581f74c12c;2016;m;< 45;MINT;ETH Domain;False;2.0;1;0;8;2.0;1.0;0.0;8.0
e194c998f3;2015;m;< 45;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
327bbf3749;2016;f;65+;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
e5b5f6ce3c;2013;m;45-54;LS;Cantonal university;False;2.0;6;0;168;2.0;6.0;0.0;168.0
1e13eaff0b;2017;f;45-54;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
fe35e070cb;2016;m;65+;MINT;Unknown;False;2.0;2;0;98;2.0;2.0;0.0;98.0
db2a2935ba;2015;m;< 45;MINT;Cantonal university;False;2.0;6;0;2;2.0;6.0;0.0;2.0
2fb56828f7;2014;m;< 45;MINT;Cantonal university;False;2.0;6;0;27;2.0;6.0;0.0;27.0
368ffcb964;2018;m;< 45;LS;Cantonal university;False;2.0;4;1;45;2.0;4.0;1.0;45.0
0ce8696108;2018;m;65+;SSH;Cantonal university;False;2.0;1;0;2;2.0;1.0;0.0;2.0
3b4dfc0409;2016;f;45-54;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
80ed9afdf1;2016;f;55-64;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
bdce2d7ea6;2014;m;< 45;MINT;Unknown;False;2.0;3;2;2;2.0;3.0;2.0;2.0
20d12e5026;2017;m;55-64;LS;Unknown;False;2.0;11;0;6;2.0;11.0;0.0;6.0
5672bf03f2;2017;m;< 45;LS;Cantonal university;False;2.0;7;0;11;2.0;7.0;0.0;11.0
d256591791;2018;f;< 45;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
d19b6a7037;2018;m;< 45;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
70a7f785e7;2012;m;45-54;SSH;Cantonal university;False;2.0;1;0;0;2.0;1.0;0.0;0.0
0bff3fbaa2;2013;m;< 45;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
29bcc14e04;2014;m;65+;SSH;Cantonal university;False;2.0;0;0;5;2.0;0.0;0.0;5.0
dc6f6878be;2017;m;< 45;SSH;Cantonal university;False;2.0;1;0;0;2.0;1.0;0.0;0.0
b5381364da;2018;f;45-54;SSH;ETH Domain;False;2.0;0;0;0;2.0;0.0;0.0;0.0
d4b093ff5a;2016;m;< 45;LS;ETH Domain;False;2.0;4;0;82;2.0;4.0;0.0;82.0
62cd27fce3;2018;m;< 45;LS;Cantonal university;False;2.0;2;0;11;2.0;2.0;0.0;11.0
328a551a6f;2014;m;55-64;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
b7f4bd1042;2018;m;45-54;MINT;UAS/UTE/Other;False;2.0;1;0;0;2.0;1.0;0.0;0.0
2409921564;2016;m;45-54;SSH;Cantonal university;False;2.0;0;0;2;2.0;0.0;0.0;2.0
8506c747dc;2014;m;< 45;LS;Unknown;False;2.0;20;0;459;2.0;20.0;0.0;459.0
e9ab2a2f8f;2017;m;45-54;LS;Unknown;False;2.0;8;2;259;2.0;8.0;2.0;259.0
4bd1e1367d;2016;f;45-54;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
6a7fed985a;2015;m;45-54;SSH;Cantonal university;False;2.0;1;0;5;2.0;1.0;0.0;5.0
75ad5ec335;2015;m;< 45;SSH;Cantonal university;False;2.0;2;0;2;2.0;2.0;0.0;2.0
cf7766216e;2013;m;45-54;MINT;Unknown;False;2.0;9;0;299;2.0;9.0;0.0;299.0
3cfbd7457a;2017;f;< 45;LS;Cantonal university;False;2.0;3;0;34;2.0;3.0;0.0;34.0
266468282f;2013;m;45-54;LS;Cantonal university;False;2.0;2;0;18;2.0;2.0;0.0;18.0
5aefd97bc3;2014;m;55-64;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
787d083e70;2017;m;45-54;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
a7732ad044;2018;f;< 45;LS;Cantonal university;False;2.0;1;0;5;2.0;1.0;0.0;5.0
3ad94551c6;2014;m;< 45;LS;Cantonal university;False;2.0;2;0;1;2.0;2.0;0.0;1.0
96b7584986;2013;m;65+;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
16be56f450;2017;m;45-54;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
faf9c721c7;2018;m;< 45;LS;Cantonal university;False;2.0;1;0;0;2.0;1.0;0.0;0.0
de6093dd0b;2013;m;45-54;LS;UAS/UTE/Other;False;2.0;1;0;0;2.0;1.0;0.0;0.0
3b950e3f71;2013;m;< 45;MINT;Unknown;False;2.0;1;0;2;2.0;1.0;0.0;2.0
8ff727517c;2013;m;45-54;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
77dbc5c00b;2018;f;< 45;MINT;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
c6272cde42;2012;m;< 45;SSH;Unknown;False;2.0;0;0;0;2.0;0.0;0.0;0.0
4eaa1ee4f5;2016;m;< 45;LS;Cantonal university;False;2.0;1;0;2;2.0;1.0;0.0;2.0
7293f022fe;2018;f;45-54;SSH;Cantonal university;False;2.0;1;0;0;2.0;1.0;0.0;0.0
5f15b2b074;2016;f;< 45;SSH;Cantonal university;False;2.0;1;0;0;2.0;1.0;0.0;0.0
1a385b110b;2015;f;< 45;SSH;UAS/UTE/Other;False;2.0;1;0;0;2.0;1.0;0.0;0.0
c47fa4dd14;2012;m;< 45;LS;Cantonal university;False;2.0;5;0;2;2.0;5.0;0.0;2.0
eb09ff1ca1;2018;m;< 45;LS;Cantonal university;False;2.0;5;0;10;2.0;5.0;0.0;10.0
57bfc6d508;2013;m;65+;MINT;Unknown;False;2.0;1;0;0;2.0;1.0;0.0;0.0
6fe3a81c95;2015;m;45-54;LS;UAS/UTE/Other;False;2.0;13;0;18;2.0;13.0;0.0;18.0
41717abc7e;2015;m;< 45;MINT;UAS/UTE/Other;False;2.0;0;4;2;2.0;0.0;4.0;2.0
f2f37dcd27;2014;m;< 45;LS;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
4ca05929ec;2018;m;55-64;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
41e0a84ed2;2016;m;65+;LS;Cantonal university;False;2.0;0;0;104;2.0;0.0;0.0;104.0
ad80c8a297;2018;m;45-54;LS;Unknown;False;2.0;7;0;270;2.0;7.0;0.0;270.0
a1e74e31eb;2012;m;45-54;MINT;Unknown;False;2.0;2;0;3;2.0;2.0;0.0;3.0
4a85e3db8d;2017;f;45-54;SSH;UAS/UTE/Other;False;2.0;4;0;7;2.0;4.0;0.0;7.0
2fc5e1f022;2018;m;45-54;MINT;ETH Domain;False;2.0;4;0;409;2.0;4.0;0.0;409.0
1842933adb;2018;m;< 45;MINT;ETH Domain;False;2.0;4;0;3;2.0;4.0;0.0;3.0
66e834c53c;2017;f;45-54;SSH;UAS/UTE/Other;False;2.0;0;1;2;2.0;0.0;1.0;2.0
c168e872fc;2017;m;45-54;SSH;Cantonal university;False;2.0;1;0;29;2.0;1.0;0.0;29.0
ff4e2f1eea;2017;m;55-64;LS;Unknown;False;2.0;2;0;305;2.0;2.0;0.0;305.0
35d280a16f;2016;f;< 45;SSH;UAS/UTE/Other;False;2.0;1;0;1;2.0;1.0;0.0;1.0
e00a2fc7f5;2013;m;< 45;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
4debb0e10b;2013;m;< 45;SSH;Unknown;False;2.0;0;0;0;2.0;0.0;0.0;0.0
9044869124;2013;m;45-54;SSH;ETH Domain;False;2.0;0;0;0;2.0;0.0;0.0;0.0
43034c6399;2012;m;45-54;SSH;Cantonal university;False;2.0;1;0;2;2.0;1.0;0.0;2.0
ea68efe6e3;2013;m;55-64;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
48e636abec;2014;m;45-54;LS;Cantonal university;False;2.0;7;0;24;2.0;7.0;0.0;24.0
933100dd71;2017;f;45-54;LS;Cantonal university;False;2.0;12;0;98;2.0;12.0;0.0;98.0
8b8a10625f;2012;f;< 45;LS;Cantonal university;False;2.0;2;0;1;2.0;2.0;0.0;1.0
b7e391ea96;2015;f;55-64;SSH;Unknown;False;2.0;3;0;0;2.0;3.0;0.0;0.0
dfe173aa75;2013;f;< 45;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
53cd9d9605;2015;m;55-64;SSH;Unknown;False;2.0;2;0;2;2.0;2.0;0.0;2.0
8740ecb3dc;2016;m;45-54;LS;Unknown;False;2.0;19;0;18;2.0;19.0;0.0;18.0
4696c5a985;2015;m;< 45;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
86958474fc;2013;m;< 45;LS;UAS/UTE/Other;False;2.0;1;0;0;2.0;1.0;0.0;0.0
34ce1b934e;2014;f;65+;SSH;Cantonal university;False;2.0;0;0;4;2.0;0.0;0.0;4.0
5c870b16ac;2018;m;65+;SSH;Cantonal university;False;2.0;5;0;93;2.0;5.0;0.0;93.0
b44b5a820a;2014;m;< 45;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
42eecc7f76;2012;m;45-54;LS;UAS/UTE/Other;False;2.0;2;0;83;2.0;2.0;0.0;83.0
2f3db3cd23;2013;m;< 45;LS;UAS/UTE/Other;False;2.0;2;0;4;2.0;2.0;0.0;4.0
48cb248def;2016;m;45-54;MINT;UAS/UTE/Other;False;2.0;0;1;0;2.0;0.0;1.0;0.0
c2668a5f6e;2016;m;< 45;MINT;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
5b8d629471;2014;f;45-54;LS;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
a1ed323c83;2017;m;55-64;SSH;Cantonal university;False;2.0;0;0;1;2.0;0.0;0.0;1.0
24a308b18c;2017;f;< 45;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
b437e79072;2015;m;< 45;SSH;Cantonal university;False;2.0;1;0;19;2.0;1.0;0.0;19.0
569f77a325;2016;m;55-64;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
49e913d3dc;2018;m;< 45;LS;Unknown;False;2.0;7;1;139;2.0;7.0;1.0;139.0
103c9a7e6f;2015;f;< 45;SSH;Cantonal university;False;2.0;1;0;0;2.0;1.0;0.0;0.0
55014333cd;2018;f;45-54;LS;Unknown;False;2.0;0;0;78;2.0;0.0;0.0;78.0
a9c822a98e;2016;m;55-64;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
e5530b65c8;2016;m;55-64;LS;Cantonal university;False;2.0;2;0;109;2.0;2.0;0.0;109.0
53921c3b9f;2013;m;< 45;LS;Cantonal university;False;2.0;10;0;15;2.0;10.0;0.0;15.0
f9621a98fb;2015;f;45-54;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
da53260b63;2018;f;45-54;LS;Cantonal university;False;2.0;2;1;209;2.0;2.0;1.0;209.0
40bb092f30;2018;m;< 45;LS;Cantonal university;False;2.0;10;0;5;2.0;10.0;0.0;5.0
2d07b12e83;2014;m;45-54;SSH;Cantonal university;False;2.0;0;0;0;2.0;0.0;0.0;0.0
31911f5a68;2017;m;< 45;SSH;UAS/UTE/Other;False;2.0;0;0;0;2.0;0.0;0.0;0.0
2cd5319ec6;2016;m;45-54;LS;Unknown;False;2.0;23;0;4;2.0;23.0;0.0;4.0
c92b3931f5;2013;m;65+;LS;ETH Domain;False;2.0;2;0;77;2.0;2.0;0.0;77.0
